page.status_code,ID,Name,Price,Release_Date,Standing screen display size,Screen Resolution,Max Screen Resolution,Processor,RAM,Memory Speed,Hard Drive,Graphics Coprocessor,Chipset Brand,Card Description,Wireless Type,Number of USB 3.0 Ports,Average Battery Life (in hours),Brand,Series,Item model number,Hardware Platform,Operating System,Item Weight,Product Dimensions,Item Dimensions LxWxH,Color,Processor Brand,Number of Processors,Computer Memory Type,Flash Memory Size,Hard Drive Interface,Optical Drive Type,Power Source,Batteries
200,B00VKL0I96,"Dell Latitude E6420 14.1-Inch Laptop (Intel Core i5 2.5GHz with 3.2G Turbo Frequency, 4G RAM, 128G SSD, Windows 10 Professional 64-bit) (Renewed)",$148.59,"April 2, 2015",14.1 Inches,,,2.5 GHz core_i5,4 GB DDR3,2.5 GHz,128 GB SSD,Intel HD Graphics 3000,Intel,Integrated,802.11bgn,,1 Hours,Dell,Dell Latitude,NB-DL-LATITUDE_E6430-NB-i5-2.6-4-128SSD-,PC,Windows 10;,5 pounds,13.9 x 9.5 x 1.3 inches,,Black/silver,Intel,2,DDR3 SDRAM,128 GB,,,,1 Lithium Ion batteries required. (included)
200,B08662M476,"Dell Latitude 3000 3310 13.3"" Touchscreen 2 in 1 Notebook - 1920 x 1080 - Core i3 i3-8145U - 8 GB RAM - 128 GB SSD - Windows 10 Pro 64-bit - Intel UHD Graphics 620 - in-Plane Switching (IPS) Tech",$856.03,"March 20, 2020",13.3 Inches,1920 x 1080 pixels,1920 x 1080,2.1 GHz core_i3,8 GB DDR4,,128 GB SSD,Intel UHD Graphics 620,Intel,Integrated,Bluetooth,1,,Dell,G3VJ1,3310,,Windows 10 Pro (English/French/Spanish),3.74 pounds,,,,Intel,1,DDR4 SDRAM,128,USB,,Battery Powered,1 Lithium Ion batteries required.
200,B09ZKB4BVY,"Dell XPS 17 9710 Laptop (2021) | 17'' 4K Touch | Core i7 - 1TB SSD - 32GB RAM - RTX 3050 | 8 Cores @ 4.6 GHz - 11th Gen CPU, Platinum Silver, Win 11 Pro","$2,495.98","September 27, 2021",17 Inches,,3840x2400 MP,2.3 GHz core_i7,32 GB DDR4,4.6 GHz,1000 GB SSD,NVIDIA GeForce RTX 3050,NVIDIA,Integrated,Bluetooth,,,Dell,XPS 9710 Laptop,XPS 9710 Laptop,PC,Windows 11 Pro,4.87 pounds,9.76 x 14.74 x 0.75 inches,,Platinum Silver,Intel,8,DDR4 SDRAM,1 TB,Solid State,,Battery Powered,
200,B0B98VQFTR,"ASUS ROG Zephyrus Duo 16 Gaming Laptop, 16” 165Hz ROG Nebula HDR QHD 16:10 Display, NVIDIA GeForce RTX 3080 Ti, AMD Ryzen 9 6900HX, 32GB DDR5, 2TB SSD, Windows 11 Pro, GX650RX-XS97 (Renewed)",,"August 10, 2022",16 Inches,,2560x1600 Pixels,4.9 GHz ryzen_9,32 GB DDR5,4800 MHz,2 TB SSD,NVIDIA GeForce RTX 3080,NVIDIA,RTX 3080 Ti,Bluetooth,,,ASUS,ASUS ROG Zephyrus Duo 16,,,Windows 11 Pro,5.73 pounds,13.98 x 10.47 x 0.81 inches,,Black,AMD,8,,2 TB,USB-C,,Battery Powered,
200,B07RDCSPZZ,"Dell Precision M7530 Intel Xeon E-2176M X6 2.7GHz 64GB 512GB SSD, Black (Renewed)",$699.00,"May 4, 2019",15.6 Inches,,,,64 GB DDR4,2.7 GHz,512 GB HDD,,Intel,Integrated,"Bluetooth, 802.11abg",,,Dell,Dell Precision,Precision 7530,,,5.59 pounds,9.89 x 14.8 x 0.98 inches,,,Intel,6,DDR4 SDRAM,512 GB,,,,1 Lithium Ion batteries required. (included)
200,B09CRMSHD9,"Dell Latitude 5420 Laptop - 14"" FHD AG Display - 3.0 GHz Intel Core i7 - 1185G7 4-Core (11th Gen) - 512GB SSD - 32GB - Windows 10 pro","$1,550.00","August 16, 2021",14 Inches,,1920 x 1080 Pixels,3 GHz core_i7_family,16 GB DDR4,3 GHz,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,Bluetooth,,,Dell,Latitude 5420,5420,PC,Windows 10 Pro,5.3 pounds,,,,Intel,4,DDR4 SDRAM,512 GB,ESATA,,Battery Powered,1 Lithium Ion batteries required. (included)
200,B08RWJXXNY,"HP Laptop 14 inch HD Screen, Intel Celeron N4020 Processor, 4GB DDR4 Memory, 64GB eMMC, Webcam Bluetooth,1-Year Microsoft 365, Online Class/Online Meeting, Windows 10 Home S, iMei 64GB Micro SD Card",$218.39,"January 2, 2021",14 Inches,,,1.1 GHz,4 GB DDR4,2.8 GHz,64 MB,,Intel,Integrated,Bluetooth,,,HP,11-ak0035nr,11-ak0035nr,PC,Windows 10 S,3.96 pounds,9 x 0.07 x 1 inches,,,Intel,2,DDR4 SDRAM,64 GB,,,,1 Lithium Ion batteries required. (included)
200,B092MY5YTB,"2021 Newest Dell Inspiron 3000 Laptop, 15.6 FHD Touch Display, Intel Core i5-1035G1, 16GB DDR4 RAM, 1TB Hard Disk Drive, Online Meeting Ready, Webcam, WiFi, HDMI, Bluetooth, Windows 10 Home, Black",,"April 15, 2021",15.6 Inches,,1920 x 1080 Pixels,1 GHz core_i5_1035g1,16 GB DDR4,3.6 GHz,1 TB HDD,Intel UHD Graphics,Intel,Integrated,Bluetooth,,,Dell,Dell Inspiron,i3000,PC,Windows 10,3.93 pounds,14.33 x 9.8 x 0.78 inches,,Black,Intel,4,DDR4 SDRAM,16 GB,Serial ATA,,Battery Powered,
200,B07SWRFPWT,"Dell Latitude 7200 12.3"" 2in1 Notebook Intel i5-8365U - 8GB - 256GB",$235.99,"June 7, 2019",12.3 Inches,,1920 x 1080 Pixels,1.6 GHz core_i5_family,8 GB DDR4,1.6 GHz,256 GB SSD,Intel UHD Graphics 620,Intel,Integrated,"Bluetooth, 802.11ac",,,Dell,7200,7200,PC,Windows 10,3.66 pounds,,,Silver,Intel,1,DDR4 SDRAM,256 GB,Serial ATA,No Optical Drive,,1 Lithium Ion batteries required. (included)
200,B0BG1MHJHX,"Latest Dell Inspiron I3502 Home and Business Laptop | 15.6"" HD Display | Intel Pentium Silver N5030 | 8GB DDR4 128GB NVMe SSD | Intel UHD Graphics WiFi | HDMI | Webcam | RJ45 | Windows 10 Pro",,"September 21, 2022",15.6 Inches,1366x768,1366 x 768 Pixels,2.3 GHz pentium,8 GB DDR4,2666 MHz,128 GB SSD,Intel UHD Graphics,Intel,Integrated,802.11ac,2,6 Hours,Dell,I3502,Dell I3502,PC,Windows 10 Pro,3.73 pounds,13.35 x 9.53 x 0.83 inches,,Black,Intel,2,DDR4 SDRAM,,Solid State,,AC & Battery,
200,B0B6BF9YDJ,"Lenovo ThinkPad T14 Laptop, 14.0"" FHD IPS Display, Ryzen 5 Pro 4650U up to 4.0GHz, AMD Radeon Graphics, 16GB RAM, 1TB PCIe SSD, Fingerprint, Win 10 Pro, Black, with MTC Stylus Pen (Renewed)",,"July 12, 2022",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,4 GHz ryzen_5,16 GB DDR4,4 GHz,1 TB SSD,AMD Radeon Graphics,AMD,Integrated,802.11ax,,,Lenovo,Lenovo Thinkpad,,PC,Windows 11 Pro,3.23 pounds,12.95 x 8.94 x 0.7 inches,,Black,AMD,6,DDR4 SDRAM,,PCIE x 8,,AC & Battery,
200,B089KRR72J,"Lenovo ThinkPad L14 Gen1 20U10028US 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 (10th Gen) i5-10210U Quad-core (4 Core) 1.60 GHz - 8 GB RAM - 256 GB SSD - Black",$799.99,"June 2, 2020",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,1.6 GHz core_i5_family,8 GB DDR4,1.6 GHz,256 GB SSD,Intel UHD Graphics,Intel,UHD Graphics,"802.11a/b/g/n/ac, Bluetooth",2,,Lenovo,ThinkPad L14 Gen1,20U10028US,PC,Windows 10 Pro,3.81 pounds,13 x 9.3 x 0.79 inches,,Black,Intel,1,DDR4 SDRAM,256,,,,
200,B09JGQHCP8,"Lenovo ThinkPad P15s Gen 2 20W6007PUS 15.6"" Mobile Workstation - 4K UHD - 3840 x 2160 - Intel Core i7 11th Gen i7-1165G7 Quad-core (4 Core) 2.80 GHz - 32 GB RAM - 1 TB SSD - Black","$1,699.99","October 14, 2021",15.6 Inches,3840 x 2160 pixels,3840 x 2160 Pixels,2.8 GHz core_i7_family,,2800 MHz,1 TB SSD,NVIDIA Quadro T500,NVIDIA,Quadro T500,"Bluetooth, 802.11ax",,,Lenovo,ThinkPad P15s Gen 2,20W6007PUS,PC,Windows 10 Pro,3.86 pounds,14.4 x 9.8 x 0.75 inches,,Black,Intel,1,DDR4 SDRAM,1,,,,
200,B09JXTY23B,"Dell XPS 9710 17"" 4K Ultra HD+ (3840 x 2400) Touchscreen Laptop - 11th Gen Intel Core i7-11800H up to 4.60 GHz CPU, 64GB DDR4 RAM, 2TB PCIe SSD, GeForce RTX 3050, Windows 11 Pro",,"October 20, 2021",17 Inches,3840 x 2400,3840 x 2400 Pixels,2.6 GHz core_i7,64 GB DDR4,3200 MHz,2000 GB SSD,NVIDIA GeForce RTX 3050,NVIDIA,Dedicated,"Bluetooth, 802.11ax",,,Dell,Dell XPS 17 9710,Dell XPS 17 9710,PC,Windows 11 Pro,5.53 pounds,14.74 x 9.76 x 0.77 inches,,Platinum Silver,Intel,8,DDR4 SDRAM,2 TB,Solid State,,Battery Powered,
200,B09W7PFFW8,"Dell 27-inch USB-C Monitor - Full HD (1920 x 1080 Display, 75Hz Refresh Rate, 4MS Grey-to-Grey Response Time (Extreme Mode), Dual 3W Built-in Speakers, HDMI, IPS, AMD FreeSync, Silver - S2723HC",,"‎March 22, 2022",27 Inches,1920 x 1080 pixels,1920 x 1080,,,,,,,,,2,,Dell,Dell 27 USB-C Monitor - S2723HC,S2723HC,,,10.25 pounds,6.88 x 24.01 x 20.04 inches,,Platinum Silver,,,,,,,,
200,B0B2QVT43S,"ASUS 2022 Zenbook 14.0"" IPS Slim Laptop, AMD Hexa-core Ryzen 5 5500U (Beats i7-10510U), NVIDIA GeForce MX450, Wi-Fi 6, Harman/Kardon Audio, HD Webcam, USB-C, Win 11 (8GB RAM | 512GB PCIe SSD)",$628.88,"May 31, 2022",14 Inches,,1920 x 1080 Pixels,4 GHz ryzen_5,2 GB DDR4,2400 MHz,SSD,NVIDIA GeForce MX450,NVIDIA,Dedicated,Bluetooth,2,,ASUS,ASUS Zenbook 14,,,Windows 11 Home,2.86 pounds,,,8GB RAM | 512GB PCIe SSD,AMD,6,,512 GB,USB 3.2,No Optical,Battery Powered,1 Lithium Ion batteries required. (included)
200,B07T3LBC46,"Dell 2019 Inspiron 15 6"" HD Touchscreen Flagship Premium Laptop Computer, 8th Gen Intel Core i5-8265U Up to 3.1GHz, 8GB DDR4 RAM, 256GB SSD, HDMI, USB 3.0, Bluetooth, WiFi, Windows 10 Home",$489.99,"November 7, 2019",15.6 Inches,1366 x 768,2666 Pixels,1.6 GHz cortex,8 GB A8,2666 MHz,256 GB SSD,Intel HD Graphics 620,Intel,Integrated,802.11ac,1,,Dell,Dell Inspiron,i3583-5763BLK-PUS,PC,Windows 10,11.3 ounces,10.2 x 15 x 0.79 inches,,Black,Intel,4,DDR4 SDRAM,256,Solid State,BD-R,Battery Powered,1 Lithium Metal batteries required. (included)
200,B07X5VDDF3,"2019 Dell G7 15.6"" FHD Gaming Laptop Computer, 9th Gen Intel Hexa-Core i7-9750H up to 4.5GHz, 16GB DDR4 RAM, 1TB HDD + 1TB PCIe SSD, GeForce GTX 1660 Ti 6GB, 802.11AC WiFi, Bluetooth 5.0, Windows 10","$2,399.00","August 28, 2019",15.6 Inches,1920 x 1080 pixels,1920x1080,2.6 GHz core_i7,16 GB DDR4,2666 MHz,1 TB HDD,NVIDIA GeForce GTX 1660Ti,NVIDIA,Dedicated,Bluetooth,,,Dell,G5 15 Gaming,G5 15 Gaming,PC,Windows 10,5.5 pounds,14.37 x 10.8 x 0.78 inches,,,Intel,6,DDR4 SDRAM,1 TB,Serial ATA,,Battery Powered,
200,B07HWY14M8,"Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i7-8650U, 24GB RAM, 1TB SSD, 14"" IPS FHD Touch (1920x1080) Display, Fingerprint Reader","$1,599.00","October 1, 2018",14 Inches,,,4.2 GHz core_i7,24 GB SO-DIMM,2400 MHz,1 TB SSD,Intel UHD Graphics 620,Intel,Integrated,Bluetooth,,,Lenovo,Lenovo Thinkpad,ThinkPad T480s,PC,Windows 10 Pro,2.9 pounds,13.03 x 8.93 x 0.73 inches,,Black,Intel,4,SDRAM,1 TB,Solid State,,Battery Powered,1 Lithium Ion batteries required. (included)
200,B07BJ9T8XC,"2018 Newest Lenovo Ideapad 15.6"" HD Premium High Performance Laptop, AMD Quad-core A12-9720P processor 2.7GHz, 8GB DDR4, 1TB HDD, DVD, Webcam, 802.11AC, HDMI, USB Type-C, Bluetooth, Windows 10",$389.00,"March 17, 2018",15.6 Inches,,,3.1 GHz amd_a_series,4 GB DDR4,3.6 GHz,128 GB HDD,AMD Radeon R7,AMD,Dedicated,802.11ac,,,Lenovo,Lenovo Ideapad,Lenovo Ideapad,PC,Windows 10,4.36 pounds,14.9 x 10.2 x 0.9 inches,,A12,AMD,1,DDR4 SDRAM,,Solid State,,Battery Powered,1 Lithium Polymer batteries required.
200,B081JBWXV2,"HP New Pavilion 2-in-1 15.6"" FHD Touchscreen Intel i3-8130U 4GB RAM 16GB SSD Backlit Keyboard Active Pen 1TB HDD Windows 10",,"November 14, 2019",15.6 Inches,1920 x 1080 pixels,1920 x 1080,2.2 GHz core_i3,4 GB DDR4,2400 MHz,1 TB HDD,Intel UHD Graphics 620,Intel,Integrated,802.11ac,,6 Hours,HP,CR0037WM,CR0037WM,PC,Windows 10,6.06 pounds,14.1 x 9.6 x 0.9 inches,,,Intel,2,DDR4 SDRAM,16 GB,Serial ATA,,AC & Battery,1 Lithium Ion batteries required.
200,B08WRFMMMP,"Dell Latitude 3000 3310 13.3"" IPS HD Business Laptop (Intel Quad-Core i5-8265U (Beats i7-7500U), 8GB DDR4 RAM, 256GB PCIe M.2 SSD) Type-C (DisplayPort), HDMI, Webcam, RJ-45, Windows 10 Professional",,"February 16, 2021",13.3 Inches,1366x768,1366 x 768 Pixels,1.6 GHz core_i5,8 GB DDR4,3.9 GHz,256 GB SSD,Intel UHD Graphics,Intel,Integrated,801.11ac,,,Dell,Latitude 3310,Latitude 3310,PC,Windows 10 Pro,3.51 pounds,12.98 x 9.07 x 0.88 inches,,Black,Intel,4,DDR4 SDRAM,256 GB,Solid State,,AC & Battery,
200,B08PS8GWZL,"2021 Newest HP 14'' HD Laptop PC, Ryzen 3-3250U Dual Core Processor, 16GB DDR4 RAM, 512GB M.2 SSD, AMD Vega 3 Graphics, RJ-45, HDMI, Bluetooth, Webcam, Windows 10 Pro w/RE USB 3.0 Flash Drive",,"December 5, 2020",14 Inches,1366x768,1366X768 Pixels,2.6 GHz ryzen_3_2200u,16 GB SO-DIMM,2400 MHz,512 GB SSD,AMD Radeon Vega 3,AMD,Dedicated,802.11ac,,8 Hours,HP,HP-14-DK1022WM,HP-14-DK1022WM,PC,Windows 10 Pro,3.33 pounds,12.76 x 8.9 x 0.78 inches,,Silver,AMD,2,DDR4 SDRAM,,Solid State,,Corded Electric,
200,B0B2WQQY3L,"Lenovo ThinkBook 13s G4 IAP 21AR001WUS 13.3"" Notebook - 1920 x 1200 - Intel Core i5 12th Gen i5-1240P - 8 GB Total RAM - 256 GB SSD",$968.86,"June 1, 2022",13.3 Inches,1920 x 1200 pixels,1920 x 1200 Pixels,1.7 GHz core_i5,,,256 GB SSD,Intel,Intel,Integrated,,,,Lenovo,ThinkBook 13s G4 IAP,21AR001WUS,PC,Windows 11 Pro,4.36 pounds,11.1 x 17.3 x 2.8 inches,,,Intel,1,,,,No Information Available,,
200,B09SL7Z4NN,"HP 17 Laptop, 11th Gen Intel Core i5-1135G7, 8 GB RAM, 256 GB SSD, 17.3-inch Full HD (1920 x 1080) Display, Windows 11 Home, 802.11ac, Bluetooth, HDMI, Silver W/ Silmarils Accessories",$519.00,"February 16, 2022",17.3 Inches,19200x1080,1920 x 1080 Pixels,4.2 GHz core_i5,8 GB SDRAM,,256 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11a/b/g/n/ac,,,HP,,17-by2cl,PC,Windows 11 Home in S Mode,5.25 pounds,16.33 x 10.72 x 0.96 inches,,Silver,Intel,4,DDR4 SDRAM,256 GB,Solid State,,AC & Battery,
200,B0B7ZF2ZYB,"HP Laptop 17-by3003ca, Intel Core i5-1035G1, 8 GB DDR4 RAM, 256GB SSD and 1 TB HDD, 17.3"" Full HD 1920 x 1080 Display, Windows 10 Home (Renewed)",,"July 27, 2022",17.3 Inches,,1920 x 1080 Pixels,1 GHz apple_ci5,DDR4,,256 GB SSD,,Intel,Integrated,,,,HP,HP 17-by3003ca,,,Windows 10 Home,6.89 pounds,,,,Intel,4,,,,,,1 Lithium Polymer batteries required. (included)
200,B0BQTDMVSN,"Lenovo IdeaPad 3i Touchscreen Laptop, 15.6"" FHD IPS, 12th Gen Intel 10-Core i5-1235U, 8GB RAM, 512GB PCIe SSD, USB-C, HDMI, WiFi 6, Backlit, FP Reader, Webcam, KeyPad, SPS HDMI Cable, Win 11",,"December 21, 2022",15.6 Inches,,1920x1080 Pixels,3.3 GHz core_i5,8 GB,,512 GB SSD,Intel UHD Graphics,Intel,Integrated,802.11ax,,,Lenovo,,82RK00BEUS,PC,Windows 11,8 pounds,14.14 x 9.31 x 0.78 inches,,Gray,Intel,10,SODIMM,,Solid State,,AC & Battery,
200,B08RXSG6VF,"HP OMEN 17-cb1080nr Gaming and Entertainment Laptop (Intel i7-10750H 6-Core, 16GB RAM, 512GB SSD, RTX 2070 Super, 17.3"" Full HD (1920x1080), WiFi, Win 10 Home) with MS 365 Personal , Hub","$2,499.00","January 2, 2021",17.3 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.6 GHz core_i7,16 GB SO-DIMM,2.6 GHz,512 GB SSD,NVIDIA RTX 2070 Super,NVIDIA,Dedicated,Bluetooth,3,,HP,OMEN 17-cb1080nr,OMEN 17-cb1080nr,PC,Windows 10 Home,7.07 pounds,11.22 x 15.95 x 1.18 inches,,,Intel,6,DDR4 SDRAM,512 GB,USB 3.1,No Optical Drive,Battery Powered,
200,B0778VKKG5,"Dell Latitude Rugged 7414 HD Business Laptop Notebook Touch Screen (Intel Quad Core i5-6300U, 16GB Ram, 512GB Solid State SSD, HDMI, CAM, Smart Card Reader, DVD-RW) Win 10 Pro (Renewed)",$995.00,"March 5, 2020",14 Inches,,,,16 GB,2.5 GHz,512 GB SSD,,Intel,Integrated,Bluetooth,,,Dell,Dell Latitude,Latitude Rugged 7414,,Windows 10 Pro,7.79 pounds,13.6 x 9.5 x 1.73 inches,,Black,Intel,4,SDRAM,512 GB,,,,1 Lithium Ion batteries required.
200,B08ZCMG7ZQ,"Lenovo 2021 Newest IdeaPad Flex 5 14"" FHD Touch 2-in-1 Convertible Laptop AMD Ryzen 3 Quad-Core 4300U Processor 4GB DDR4 RAM 128GB M.2 NVMe SSD HDMI USB-C Windows 10 Home w/ 32GB USB 3.0 Drive",,"February 16, 2021",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.7 GHz ryzen_3_4300u,4 GB DDR4,2.7 GHz,128 GB SSD,AMD Radeon Graphics,AMD,Integrated,802.11ac,3,10 Hours,Lenovo,81X2000HUS,81X2000HUS,PC,Windows 10 Home,3.63 pounds,12.65 x 8.56 x 0.82 inches,,Graphite Grey,Intel,2,DDR4 SDRAM,,Solid State,,AC & Battery,
200,B0BCT27BG4,"HP 14 Business Laptop, 14"" FHD IPS Micro-Edge Display, AMD Ryzen 3 3250U up to 3.5GHz, AMD Radeon Graphics, 8GB DDR4 RAM, 256GB PCIe SSD, USB-C, HDMI, RJ45, Media Card Reader, Webcam, Win 11",,"September 1, 2022",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.6 GHz ryzen_3,8 GB DDR4,,256 GB SSD,Radeon Graphics,AMD,Integrated,,,,HP,,14-dk1032,PC,Windows 11,3.25 pounds,12.76 x 8.9 x 0.78 inches,,Silver,AMD,2,SODIMM,,Solid State,,AC & Battery,
200,B0B38DFY6G,"New Lenovo Ideapad 3 15.6"" FHD Touch Screen Laptop|Intel Core i5 11th Gen |12GB RAM, 256GB SSD| HDMI|Baclit Keyboard|Arctic Grey Windows 11 (Renewed)",,"June 6, 2022",15.6 Inches,,1920 x 1080 Pixels,2.4 GHz apple_ci5,12 GB SO-DIMM,2666 MHz,256 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,Bluetooth,,10 Hours,Lenovo,Lenovo Ideapad,,PC,Windows 11 Home,3.74 pounds,14.26 x 9.98 x 0.78 inches,,Gray,Intel,4,DDR4 SDRAM,256,PCIE x 4,,Battery Powered,
200,B08TB8JXV6,"Lenovo 2020-2021 ThinkPad P15 Gen 1 - High-End Workstation Laptop: Intel 10th Gen i9-10885H Octa-Core, 64GB RAM, 1TB NVMe SSD, 15.6"" FHD IPS HDR Display, Quadro RTX 4000, Win 10 Pro, Black","$3,799.00","January 17, 2021",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,5.3 GHz core_i9,64 GB DDR4,3200 MHz,1 TB SSD,NVIDIA Quadro RTX 4000 with Max-Q Design 8GB GDDR6,NVIDIA,"Quadro RTX 4000 with Max-Q Design, 8GB GDDR6","Bluetooth, 802.11ac",4,,Lenovo,ThinkPad P15 Gen 1,20ST-RTX4000-9-F-64-1TBS,PC,Windows 10 Pro,6.05 pounds,14.78 x 9.93 x 0.96 inches,,Black,Intel,8,DDR4 SDRAM,,Solid State,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B08R7ZMVJ6,"HP Newest Pavilion 15 Laptop, 15.6"" FHD IPS Micro-Edge Display, Intel Core i7-1165G7, Intel Iris Xe Graphics, 60GB RAM, 40TB SSD, Backlit Keyboard, Fingerprint Reader, Win10 Home",,"December 23, 2020",15.6 Inches,1920 x 1080,1920 x 1080 Pixels,4.7 GHz core_i7,8 GB DDR4,,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ax,1,8 Hours,HP,Pavilion,Pavilion,PC,Windows 10,3.86 pounds,14.18 x 9.21 x 0.7 inches,,Natural Silver,Intel,4,DDR4 SDRAM,512 GB,PCIE x 4,,AC & Battery,
200,B09DT9W8KH,"HP 14"" HD (1366x768) Laptop, Intel Celeron N4020 Processor, 4GB DDR4-2400 SDRAM, 64GB eMMC, 802.11ac, Bluetooth 5.0, HDMI, USB 3.1, Windows 10, W/ Valinor Accessories",$259.00,"August 27, 2021",14 Inches,1366x768,1366 x 768 Pixels,1.1 GHz celeron_n4020,4 GB SDRAM,2.8 GHz,64 GB SSD,Intel UHD Graphics 600,Intel,Intel UHD Graphics 600,802.11a/b/g/n/ac,3,,HP,Dell Precision,dq02dx,PC,Windows 10 Home,3.2 pounds,12.76 x 8.86 x 0.71 inches,,,Intel,2,DDR4 SDRAM,64 GB,Solid State,,AC & Battery,
200,B09S6TSGBH,"[Windows 11]2022 HP 15 Full HD Laptop, Intel 4-Core i5-1135G7(Beat i7-8550U) 16GB RAM 512GB SSD, Webcam, 15.6"" IPS Micro-Edge Display, HDMI, Wi-Fi, Fast Charge, Lightweight Thin Design, ROKC MP Bundle",$759.99,"November 2, 2021",15.6 Inches,,1920 x 1080 Pixels,2.4 GHz apple_ci5,64 GB DDR4,,512 GB SSD,Intel Iris Xe Graphics,AMD,Integrated,"Bluetooth, 802.11ab",,,HP,,hp laptop notebook computer 15 i5,PC,Windows 11 Home,5.19 pounds,,,,Intel,4,DDR4 SDRAM,512 GB,Solid State,,"Corded Electric, Battery Powered",
200,B0B4C6J1YB,"Lenovo 2022 IdeaPad 3 15.6"" FHD Laptop Intel 2-Core i3-1115G4 Intel UHD Graphics 8GB RAM DDR4 256GB NVMe SSD WiFi AC Greytooth Webcam HDMI Card Reader Grey Windows 10 Home w/ 32GB USB",,"June 17, 2022",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,3 GHz core_i3_family,8 GB DDR4,3200 MHz,256 GB SSD,Intel UHD Graphics,Intel,Integrated,802.11ac,2,,Lenovo,81X800,81X800,PC,Windows 10 Home,7 pounds,14.26 x 9.98 x 0.78 inches,,Gray,Intel,2,DDR4 SDRAM,,Solid State,,AC & Battery,
200,B09JC8PSZW,"Dell Precision 7000 7560 Workstation Laptop (2021) | 15.6"" FHD | Core i7 - 1TB SSD - 32GB RAM | 8 Cores @ 4.6 GHz - 11th Gen CPU Win 11 Pro","$1,989.00","October 13, 2021",15.6 Inches,,1920x1080 MP,2.3 GHz core_i7,32 GB DDR4,4.6 GHz,1000 GB SSD,Intel Integrated Graphics,Intel,Integrated,Bluetooth,,,Dell,Precision 7560 Laptop,Precision 7560 Laptop,PC,Windows 11 Pro,5.42 pounds,9.53 x 14.17 x 0.98 inches,,Black,Intel,8,DDR4 SDRAM,,Solid State,,,
200,B08RLFB831,"2020 HP Pavilion x360 2-in-1 14"" HD Touchscreen Laptop Computer, 11th Gen Intel Core i3-1115G4, 8GB RAM, 128GB PCIe SSD, B&O Audio, HD Webcam, Intel UHD Graphics, Win10, Silver, 32GB SnowBell USB Card",$529.00,"December 29, 2020",14 Inches,,1366 x 768 Pixels,3 GHz core_i3_family,8 GB DDR4,,1 TB SSD,Intel UHD Graphics,Intel,Integrated,Bluetooth,,,HP,HP,HP Pavilion x360,PC,Windows 10 Home,3.55 pounds,12.76 x 8.7 x 0.74 inches,,Silver,Intel,2,DDR4 SDRAM,128 GB,Solid State,,Battery Powered,
200,B09HJR7R66,"HP 15 Laptop, 15.6"" FHD for Business & Student, AMD Athlon Silver 3050U (Beat i5-7200U), 8GB RAM, 256GB SSD, AMD Radeon Graphics, HDMI, Webcam, Windows 10 S, 1-Year Office 365, ABYS 64GB Micro SD Card",$399.00,"April 23, 2020",15.6 Inches,,,,8 GB,3.2 GHz,,,AMD,Integrated,"Bluetooth, Infrared, 802.11a",,,HP,,15-,,"Windows 10 Home, Windows 10 S, Windows 10",5 pounds,13.5 x 9.5 x 0.8 inches,,,AMD,2,DDR4 SDRAM,256 GB,,,,
200,B0BFDKMC5F,"Lenovo ThinkPad Hybrid USB-C with USB-A Dock US (40AF0135US) & Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2X HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",,"September 15, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B09XX98BLT,"HP 17 Laptop, 11th Gen Intel Core i5-1135G7, 8 GB RAM, 256 GB SSD, 17.3-inch HD+ (1600 x 900) Display, Backlit Keyboard, Windows 10, 802.11ac, Bluetooth, HDMI, Long-lasting performance, Natural silver",$589.00,"April 14, 2022",17.3 Inches,1600x900,1600 x 900 Pixels,4.2 GHz core_i5,8 GB DDR4,2666 MHz,256 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11a/b/g/n/ac,,,HP,,HP-by41cl,PC,Windows 10 Home,5.25 pounds,16.33 x 10.72 x 0.96 inches,,,Intel,4,DDR4 SDRAM,256 GB,Solid State,,AC & Battery,
